quarter_start,clinic_id,clinic_name,clinic_waiting_total,clinic_treated_total,catchment_total,pct_of_catchment,catchment,capacity_ratio,capacity_pct,n_qtr_to_100pct,total_months
2021-04-01,20,TOWNSVILLE DENTAL CLINIC,2194,106,2744,79.9562682215743440,Townsville,0.048,4.83,21,63
2021-04-01,14,AYR DENTAL CLINIC,101,15,2744,3.6807580174927114,Townsville,0.149,14.85,7,21
2021-04-01,81,HUGHENDEN DENTAL CLINIC,32,3,2744,1.1661807580174927,Townsville,0.094,9.38,11,33
2022-07-01,130,RICHMOND DENTAL CLINIC,4,0,2349,0.17028522775649212431,Townsville,0.000,0.00,NULL,NULL
2022-07-01,14,AYR DENTAL CLINIC,154,8,2349,6.5559812686249468,Townsville,0.052,5.19,19,57
2022-07-01,17,INGHAM DENTAL CLINIC,166,35,2349,7.0668369518944232,Townsville,0.211,21.08,5,15
2022-07-01,19,CHARTERS TOWERS DENTAL CL,138,13,2349,5.8748403575989783,Townsville,0.094,9.42,11,33
2022-07-01,20,TOWNSVILLE DENTAL CLINIC,1872,125,2349,79.6934865900383142,Townsville,0.067,6.68,15,45
2022-07-01,81,HUGHENDEN DENTAL CLINIC,15,1,2349,0.63856960408684546616,Townsville,0.067,6.67,15,45
2022-10-01,19,CHARTERS TOWERS DENTAL CL,151,7,2575,5.8640776699029126,Townsville,0.046,4.64,22,66
2022-10-01,20,TOWNSVILLE DENTAL CLINIC,2042,60,2575,79.3009708737864078,Townsville,0.029,2.94,34,102
2022-10-01,14,AYR DENTAL CLINIC,155,11,2575,6.0194174757281553,Townsville,0.071,7.10,14,42
2022-10-01,81,HUGHENDEN DENTAL CLINIC,18,0,2575,0.69902912621359223301,Townsville,0.000,0.00,NULL,NULL
2022-10-01,17,INGHAM DENTAL CLINIC,204,8,2575,7.9223300970873786,Townsville,0.039,3.92,26,78
2022-10-01,130,RICHMOND DENTAL CLINIC,5,0,2575,0.19417475728155339806,Townsville,0.000,0.00,NULL,NULL
2023-04-01,20,TOWNSVILLE DENTAL CLINIC,2271,82,2930,77.5085324232081911,Townsville,0.036,3.61,28,84
2023-04-01,17,INGHAM DENTAL CLINIC,288,6,2930,9.8293515358361775,Townsville,0.021,2.08,48,144
2023-04-01,14,AYR DENTAL CLINIC,185,4,2930,6.3139931740614334,Townsville,0.022,2.16,46,138
2023-04-01,19,CHARTERS TOWERS DENTAL CL,162,10,2930,5.5290102389078498,Townsville,0.062,6.17,16,48
2023-04-01,81,HUGHENDEN DENTAL CLINIC,20,0,2930,0.68259385665529010239,Townsville,0.000,0.00,NULL,NULL
2023-04-01,130,RICHMOND DENTAL CLINIC,4,0,2930,0.13651877133105802048,Townsville,0.000,0.00,NULL,NULL
2023-07-01,14,AYR DENTAL CLINIC,226,43,3126,7.2296865003198976,Townsville,0.190,19.03,5,15
2023-07-01,19,CHARTERS TOWERS DENTAL CL,204,8,3126,6.5259117082533589,Townsville,0.039,3.92,26,78
2023-07-01,130,RICHMOND DENTAL CLINIC,5,2,3126,0.15994881637875879718,Townsville,0.400,40.00,3,9
2023-07-01,20,TOWNSVILLE DENTAL CLINIC,2333,267,3126,74.6321177223288548,Townsville,0.114,11.44,9,27
2023-07-01,17,INGHAM DENTAL CLINIC,337,13,3126,10.7805502239283429,Townsville,0.039,3.86,26,78
2023-07-01,81,HUGHENDEN DENTAL CLINIC,21,1,3126,0.67178502879078694818,Townsville,0.048,4.76,21,63
2023-10-01,130,RICHMOND DENTAL CLINIC,4,0,3082,0.12978585334198572356,Townsville,0.000,0.00,NULL,NULL
2023-10-01,14,AYR DENTAL CLINIC,238,46,3082,7.7222582738481506,Townsville,0.193,19.33,5,15
2023-10-01,17,INGHAM DENTAL CLINIC,341,33,3082,11.0642439974042829,Townsville,0.097,9.68,10,30
2023-10-01,81,HUGHENDEN DENTAL CLINIC,16,3,3082,0.51914341336794289422,Townsville,0.188,18.75,5,15
2023-10-01,20,TOWNSVILLE DENTAL CLINIC,2263,410,3082,73.4263465282284231,Townsville,0.181,18.12,6,18
2023-10-01,19,CHARTERS TOWERS DENTAL CL,220,15,3082,7.1382219338092148,Townsville,0.068,6.82,15,45
2024-01-01,17,INGHAM DENTAL CLINIC,281,70,3219,8.7294190742466605,Townsville,0.249,24.91,4,12
2024-01-01,14,AYR DENTAL CLINIC,268,25,3219,8.3255669462566014,Townsville,0.093,9.33,11,33
2024-01-01,19,CHARTERS TOWERS DENTAL CL,191,45,3219,5.9335197266231749,Townsville,0.236,23.56,4,12
2024-01-01,20,TOWNSVILLE DENTAL CLINIC,2467,198,3219,76.6387076731904318,Townsville,0.080,8.03,12,36
2024-01-01,130,RICHMOND DENTAL CLINIC,3,3,3219,0.09319664492078285182,Townsville,1.000,100.00,1,3
2024-01-01,81,HUGHENDEN DENTAL CLINIC,9,3,3219,0.27958993476234855545,Townsville,0.333,33.33,3,9
2024-04-01,20,TOWNSVILLE DENTAL CLINIC,2556,242,3405,75.0660792951541850,Townsville,0.095,9.47,11,33
2024-04-01,17,INGHAM DENTAL CLINIC,336,48,3405,9.8678414096916300,Townsville,0.143,14.29,7,21
2024-04-01,14,AYR DENTAL CLINIC,289,19,3405,8.4875183553597651,Townsville,0.066,6.57,15,45
2024-04-01,130,RICHMOND DENTAL CLINIC,3,5,3405,0.08810572687224669604,Townsville,1.667,166.67,1,3
2024-04-01,81,HUGHENDEN DENTAL CLINIC,7,6,3405,0.20558002936857562408,Townsville,0.857,85.71,1,3
2024-04-01,19,CHARTERS TOWERS DENTAL CL,214,32,3405,6.2848751835535977,Townsville,0.150,14.95,7,21
2024-07-01,20,TOWNSVILLE DENTAL CLINIC,2538,306,3354,75.6708407871198569,Townsville,0.121,12.06,8,24
2024-07-01,14,AYR DENTAL CLINIC,294,24,3354,8.7656529516994633,Townsville,0.082,8.16,12,36
2024-07-01,17,INGHAM DENTAL CLINIC,323,46,3354,9.6302921884317233,Townsville,0.142,14.24,7,21
2024-07-01,19,CHARTERS TOWERS DENTAL CL,186,26,3354,5.5456171735241503,Townsville,0.140,13.98,7,21
2024-07-01,81,HUGHENDEN DENTAL CLINIC,9,1,3354,0.26833631484794275492,Townsville,0.111,11.11,9,27
2024-07-01,130,RICHMOND DENTAL CLINIC,4,1,3354,0.11926058437686344663,Townsville,0.250,25.00,4,12
2024-10-01,81,HUGHENDEN DENTAL CLINIC,15,2,3457,0.43390222736476713914,Townsville,0.133,13.33,8,24
2024-10-01,14,AYR DENTAL CLINIC,319,30,3457,9.2276540352907145,Townsville,0.094,9.40,11,33
2024-10-01,130,RICHMOND DENTAL CLINIC,5,1,3457,0.14463407578825571305,Townsville,0.200,20.00,5,15
2024-10-01,17,INGHAM DENTAL CLINIC,347,42,3457,10.0376048597049465,Townsville,0.121,12.10,8,24
2024-10-01,19,CHARTERS TOWERS DENTAL CL,153,49,3457,4.4258027191206248,Townsville,0.320,32.03,3,9
2024-10-01,20,TOWNSVILLE DENTAL CLINIC,2618,205,3457,75.7304020827306914,Townsville,0.078,7.83,13,39
2025-01-01,20,TOWNSVILLE DENTAL CLINIC,2602,395,3477,74.8346275524877768,Townsville,0.152,15.18,7,21
2025-01-01,17,INGHAM DENTAL CLINIC,372,19,3477,10.6988783433994823,Townsville,0.051,5.11,20,60
2025-01-01,81,HUGHENDEN DENTAL CLINIC,19,1,3477,0.54644808743169398907,Townsville,0.053,5.26,19,57
2025-01-01,130,RICHMOND DENTAL CLINIC,6,0,3477,0.17256255392579810181,Townsville,0.000,0.00,NULL,NULL
2025-01-01,14,AYR DENTAL CLINIC,297,31,3477,8.5418464193270060,Townsville,0.104,10.44,10,30
2025-01-01,19,CHARTERS TOWERS DENTAL CL,181,15,3477,5.2056370434282427,Townsville,0.083,8.29,12,36
2025-04-01,19,CHARTERS TOWERS DENTAL CL,174,16,3712,4.6875000000000000,Townsville,0.092,9.20,11,33
2025-04-01,81,HUGHENDEN DENTAL CLINIC,20,0,3712,0.53879310344827586207,Townsville,0.000,0.00,NULL,NULL
2025-04-01,130,RICHMOND DENTAL CLINIC,6,0,3712,0.16163793103448275862,Townsville,0.000,0.00,NULL,NULL
2025-04-01,14,AYR DENTAL CLINIC,296,51,3712,7.9741379310344828,Townsville,0.172,17.23,6,18
2025-04-01,17,INGHAM DENTAL CLINIC,381,52,3712,10.2640086206896552,Townsville,0.136,13.65,7,21
2025-04-01,20,TOWNSVILLE DENTAL CLINIC,2835,186,3712,76.3739224137931034,Townsville,0.066,6.56,15,45
2020-01-01,52,GATTON DENTAL CLINIC,182,0,9728,1.8708881578947368,West Moreton,0.000,0.00,NULL,NULL
2020-01-01,83,ESK DENTAL CLINIC,604,10,9728,6.2088815789473684,West Moreton,0.017,1.66,60,180
2020-01-01,84,BOONAH DENTAL CLINIC,401,7,9728,4.1221217105263158,West Moreton,0.017,1.75,57,171
2020-01-01,85,LAIDLEY DENTAL CLINIC,1226,24,9728,12.6027960526315789,West Moreton,0.020,1.96,51,153
2020-01-01,86,COLLINGWOOD PARK DENTAL C,1957,24,9728,20.1171875000000000,West Moreton,0.012,1.23,82,246
2020-01-01,87,IPSWICH DENTAL CLINIC,5358,62,9728,55.0781250000000000,West Moreton,0.012,1.16,86,258
2020-07-01,52,GATTON DENTAL CLINIC,157,0,10231,1.53455185221385983775,West Moreton,0.000,0.00,NULL,NULL
2020-07-01,85,LAIDLEY DENTAL CLINIC,1346,12,10231,13.1560942234385691,West Moreton,0.009,0.89,112,336
2020-07-01,84,BOONAH DENTAL CLINIC,378,5,10231,3.6946535040562995,West Moreton,0.013,1.32,76,228
2020-07-01,86,COLLINGWOOD PARK DENTAL C,2093,14,10231,20.4574332909783990,West Moreton,0.007,0.67,149,447
2020-07-01,83,ESK DENTAL CLINIC,544,4,10231,5.3171732968429284,West Moreton,0.007,0.74,136,408
2020-07-01,87,IPSWICH DENTAL CLINIC,5713,51,10231,55.8400938324699443,West Moreton,0.009,0.89,112,336
2020-10-01,52,GATTON DENTAL CLINIC,105,0,8700,1.2068965517241379,West Moreton,0.000,0.00,NULL,NULL
2020-10-01,85,LAIDLEY DENTAL CLINIC,1176,28,8700,13.5172413793103448,West Moreton,0.024,2.38,42,126
2020-10-01,86,COLLINGWOOD PARK DENTAL C,1852,48,8700,21.2873563218390805,West Moreton,0.026,2.59,39,117
2020-10-01,87,IPSWICH DENTAL CLINIC,4803,169,8700,55.2068965517241379,West Moreton,0.035,3.52,28,84
2020-10-01,83,ESK DENTAL CLINIC,447,10,8700,5.1379310344827586,West Moreton,0.022,2.24,45,135
2020-10-01,84,BOONAH DENTAL CLINIC,317,7,8700,3.6436781609195402,West Moreton,0.022,2.21,45,135
2021-01-01,85,LAIDLEY DENTAL CLINIC,1239,28,9160,13.5262008733624454,West Moreton,0.023,2.26,44,132
2021-01-01,83,ESK DENTAL CLINIC,472,14,9160,5.1528384279475983,West Moreton,0.030,2.97,34,102
2021-01-01,84,BOONAH DENTAL CLINIC,319,10,9160,3.4825327510917031,West Moreton,0.031,3.13,32,96
2021-01-01,87,IPSWICH DENTAL CLINIC,5049,132,9160,55.1200873362445415,West Moreton,0.026,2.61,38,114
2021-01-01,86,COLLINGWOOD PARK DENTAL C,1976,25,9160,21.5720524017467249,West Moreton,0.013,1.27,79,237
2021-01-01,52,GATTON DENTAL CLINIC,105,0,9160,1.1462882096069869,West Moreton,0.000,0.00,NULL,NULL
2021-04-01,86,COLLINGWOOD PARK DENTAL C,2073,1,9991,20.7486738064257832,West Moreton,0.000,0.05,2073,6219
2021-04-01,84,BOONAH DENTAL CLINIC,341,0,9991,3.4130717645881293,West Moreton,0.000,0.00,NULL,NULL
2021-04-01,52,GATTON DENTAL CLINIC,114,0,9991,1.1410269242318086,West Moreton,0.000,0.00,NULL,NULL
2021-04-01,85,LAIDLEY DENTAL CLINIC,1352,1,9991,13.5321789610649585,West Moreton,0.001,0.07,1352,4056
2021-04-01,87,IPSWICH DENTAL CLINIC,5612,13,9991,56.1705534981483335,West Moreton,0.002,0.23,432,1296
2021-04-01,83,ESK DENTAL CLINIC,499,0,9991,4.9944950455409869,West Moreton,0.000,0.00,NULL,NULL
2022-07-01,85,LAIDLEY DENTAL CLINIC,1167,125,8022,14.5474943904263276,West Moreton,0.107,10.71,9,27
2022-07-01,87,IPSWICH DENTAL CLINIC,4556,423,8022,56.7938170032410870,West Moreton,0.093,9.28,11,33
2022-07-01,86,COLLINGWOOD PARK DENTAL C,1579,121,8022,19.6833707304911493,West Moreton,0.077,7.66,13,39
2022-07-01,83,ESK DENTAL CLINIC,352,41,8022,4.3879331837447021,West Moreton,0.116,11.65,9,27
2022-07-01,84,BOONAH DENTAL CLINIC,296,28,8022,3.6898529045125904,West Moreton,0.095,9.46,11,33
2022-07-01,52,GATTON DENTAL CLINIC,72,0,8022,0.89753178758414360509,West Moreton,0.000,0.00,NULL,NULL
2022-10-01,83,ESK DENTAL CLINIC,275,37,6711,4.0977499627477276,West Moreton,0.135,13.45,7,21
2022-10-01,52,GATTON DENTAL CLINIC,46,0,6711,0.68544181195052898227,West Moreton,0.000,0.00,NULL,NULL
2022-10-01,87,IPSWICH DENTAL CLINIC,3878,345,6711,57.7857249292206825,West Moreton,0.089,8.90,11,33
2022-10-01,86,COLLINGWOOD PARK DENTAL C,1216,54,6711,18.1195052898226792,West Moreton,0.044,4.44,23,69
2022-10-01,85,LAIDLEY DENTAL CLINIC,1020,109,6711,15.1989271345552079,West Moreton,0.107,10.69,9,27
2022-10-01,84,BOONAH DENTAL CLINIC,276,19,6711,4.1126508717031739,West Moreton,0.069,6.88,15,45
2023-04-01,87,IPSWICH DENTAL CLINIC,4111,73,7051,58.3037866969224224,West Moreton,0.018,1.78,56,168
2023-04-01,83,ESK DENTAL CLINIC,279,7,7051,3.9568855481491987,West Moreton,0.025,2.51,40,120
2023-04-01,84,BOONAH DENTAL CLINIC,322,4,7051,4.5667281236704014,West Moreton,0.012,1.24,80,240
2023-04-01,86,COLLINGWOOD PARK DENTAL C,1181,16,7051,16.7493972486172174,West Moreton,0.014,1.35,74,222
2023-04-01,85,LAIDLEY DENTAL CLINIC,1158,28,7051,16.4232023826407602,West Moreton,0.024,2.42,41,123
2023-07-01,52,GATTON DENTAL CLINIC,1,0,7183,0.01392175971042739802,West Moreton,0.000,0.00,NULL,NULL
2023-07-01,87,IPSWICH DENTAL CLINIC,4311,386,7183,60.0167061116525129,West Moreton,0.090,8.95,11,33
2023-07-01,86,COLLINGWOOD PARK DENTAL C,1061,74,7183,14.7709870527634693,West Moreton,0.070,6.97,14,42
2023-07-01,85,LAIDLEY DENTAL CLINIC,1227,83,7183,17.0819991646944174,West Moreton,0.068,6.76,15,45
2023-07-01,84,BOONAH DENTAL CLINIC,334,20,7183,4.6498677432827509,West Moreton,0.060,5.99,17,51
2023-07-01,83,ESK DENTAL CLINIC,249,36,7183,3.4665181678964221,West Moreton,0.145,14.46,7,21
2023-10-01,87,IPSWICH DENTAL CLINIC,5123,32,8461,60.5483985344521924,West Moreton,0.006,0.62,160,480
2023-10-01,84,BOONAH DENTAL CLINIC,360,1,8461,4.2548162155773549,West Moreton,0.003,0.28,360,1080
2023-10-01,85,LAIDLEY DENTAL CLINIC,1429,7,8461,16.8892565890556672,West Moreton,0.005,0.49,204,612
2023-10-01,86,COLLINGWOOD PARK DENTAL C,1234,12,8461,14.5845644722845999,West Moreton,0.010,0.97,103,309
2023-10-01,52,GATTON DENTAL CLINIC,1,0,8461,0.01181893393215931923,West Moreton,0.000,0.00,NULL,NULL
2023-10-01,83,ESK DENTAL CLINIC,314,0,8461,3.7111452546980262,West Moreton,0.000,0.00,NULL,NULL
2024-01-01,87,IPSWICH DENTAL CLINIC,5024,307,7983,62.9337341851434298,West Moreton,0.061,6.11,16,48
2024-01-01,52,GATTON DENTAL CLINIC,2,0,7983,0.02505323813102843543,West Moreton,0.000,0.00,NULL,NULL
2024-01-01,83,ESK DENTAL CLINIC,290,17,7983,3.6327195289991231,West Moreton,0.059,5.86,17,51
2024-01-01,84,BOONAH DENTAL CLINIC,330,29,7983,4.1337842916196918,West Moreton,0.088,8.79,11,33
2024-01-01,85,LAIDLEY DENTAL CLINIC,1340,76,7983,16.7856695477890517,West Moreton,0.057,5.67,18,54
2024-01-01,86,COLLINGWOOD PARK DENTAL C,997,65,7983,12.4890392083176751,West Moreton,0.065,6.52,15,45
2024-04-01,86,COLLINGWOOD PARK DENTAL C,1205,39,9524,12.6522469550608988,West Moreton,0.032,3.24,31,93
2024-04-01,87,IPSWICH DENTAL CLINIC,6022,170,9524,63.2297354052918942,West Moreton,0.028,2.82,35,105
2024-04-01,52,GATTON DENTAL CLINIC,3,0,9524,0.03149937001259974801,West Moreton,0.000,0.00,NULL,NULL
2024-04-01,85,LAIDLEY DENTAL CLINIC,1564,41,9524,16.4216715665686686,West Moreton,0.026,2.62,38,114
2024-04-01,83,ESK DENTAL CLINIC,354,8,9524,3.7169256614867703,West Moreton,0.023,2.26,44,132
2024-04-01,84,BOONAH DENTAL CLINIC,376,12,9524,3.9479210415791684,West Moreton,0.032,3.19,31,93
2024-07-01,87,IPSWICH DENTAL CLINIC,5955,579,9226,64.5458486884890527,West Moreton,0.097,9.72,10,30
2024-07-01,86,COLLINGWOOD PARK DENTAL C,1133,128,9226,12.2805115976587904,West Moreton,0.113,11.30,9,27
2024-07-01,85,LAIDLEY DENTAL CLINIC,1457,181,9226,15.7923260351181444,West Moreton,0.124,12.42,8,24
2024-07-01,84,BOONAH DENTAL CLINIC,335,57,9226,3.6310427053977889,West Moreton,0.170,17.01,6,18
2024-07-01,83,ESK DENTAL CLINIC,343,40,9226,3.7177541729893778,West Moreton,0.117,11.66,9,27
2024-07-01,52,GATTON DENTAL CLINIC,3,0,9226,0.03251680034684587037,West Moreton,0.000,0.00,NULL,NULL
2024-10-01,87,IPSWICH DENTAL CLINIC,6449,273,10032,64.2842902711323764,West Moreton,0.042,4.23,24,72
2024-10-01,84,BOONAH DENTAL CLINIC,373,29,10032,3.7181020733652313,West Moreton,0.078,7.77,13,39
2024-10-01,86,COLLINGWOOD PARK DENTAL C,1234,66,10032,12.3006379585326954,West Moreton,0.053,5.35,19,57
2024-10-01,85,LAIDLEY DENTAL CLINIC,1602,77,10032,15.9688995215311005,West Moreton,0.048,4.81,21,63
2024-10-01,52,GATTON DENTAL CLINIC,7,0,10032,0.06977671451355661882,West Moreton,0.000,0.00,NULL,NULL
2024-10-01,83,ESK DENTAL CLINIC,367,8,10032,3.6582934609250399,West Moreton,0.022,2.18,46,138
2025-01-01,83,ESK DENTAL CLINIC,352,8,9953,3.5366221239827188,West Moreton,0.023,2.27,44,132
2025-01-01,85,LAIDLEY DENTAL CLINIC,1565,56,9953,15.7239023410027127,West Moreton,0.036,3.58,28,84
2025-01-01,86,COLLINGWOOD PARK DENTAL C,1231,35,9953,12.3681302119963830,West Moreton,0.028,2.84,35,105
2025-01-01,87,IPSWICH DENTAL CLINIC,6452,198,9953,64.8246759770923340,West Moreton,0.031,3.07,33,99
2025-01-01,52,GATTON DENTAL CLINIC,7,0,9953,0.07033055360192906661,West Moreton,0.000,0.00,NULL,NULL
2025-01-01,84,BOONAH DENTAL CLINIC,346,15,9953,3.4763387923239224,West Moreton,0.043,4.34,23,69
2025-04-01,84,BOONAH DENTAL CLINIC,396,22,11456,3.4567039106145251,West Moreton,0.056,5.56,18,54
2025-04-01,83,ESK DENTAL CLINIC,400,13,11456,3.4916201117318436,West Moreton,0.033,3.25,31,93
2025-04-01,52,GATTON DENTAL CLINIC,8,0,11456,0.06983240223463687151,West Moreton,0.000,0.00,NULL,NULL
2025-04-01,87,IPSWICH DENTAL CLINIC,7371,272,11456,64.3418296089385475,West Moreton,0.037,3.69,27,81
2025-04-01,86,COLLINGWOOD PARK DENTAL C,1449,79,11456,12.6483938547486034,West Moreton,0.055,5.45,18,54
2025-04-01,85,LAIDLEY DENTAL CLINIC,1832,70,11456,15.9916201117318436,West Moreton,0.038,3.82,26,78
2020-01-01,47,MARYBOROUGH DENTAL CLINIC,2075,84,8987,23.0889061978413264,Wide Bay,0.040,4.05,25,75
2020-01-01,131,CHILDERS DENTAL CLINIC,230,3,8987,2.5592522532547012,Wide Bay,0.013,1.30,77,231
2020-01-01,44,HERVEY BAY DENTAL CLINIC,2676,184,8987,29.7763436074329587,Wide Bay,0.069,6.88,15,45
2020-01-01,46,GAYNDAH DENTAL CLINIC,297,8,8987,3.3047735618115055,Wide Bay,0.027,2.69,37,111
2020-01-01,51,BUNDABERG DENTAL CLINIC,3543,49,8987,39.4236118838322021,Wide Bay,0.014,1.38,72,216
2020-01-01,50,MONTO DENTAL CLINIC,62,0,8987,0.68988539000778902860,Wide Bay,0.000,0.00,NULL,NULL
2020-01-01,48,MUNDUBBERA DENTAL CLINIC,104,1,8987,1.1572271058195171,Wide Bay,0.010,0.96,104,312
2020-07-01,46,GAYNDAH DENTAL CLINIC,334,10,9424,3.5441426146010187,Wide Bay,0.030,2.99,33,99
2020-07-01,131,CHILDERS DENTAL CLINIC,230,3,9424,2.4405772495755518,Wide Bay,0.013,1.30,77,231
2020-07-01,48,MUNDUBBERA DENTAL CLINIC,112,6,9424,1.1884550084889643,Wide Bay,0.054,5.36,19,57
2020-07-01,47,MARYBOROUGH DENTAL CLINIC,2141,76,9424,22.7185908319185059,Wide Bay,0.035,3.55,28,84
2020-07-01,50,MONTO DENTAL CLINIC,83,0,9424,0.88073005093378607810,Wide Bay,0.000,0.00,NULL,NULL
2020-07-01,51,BUNDABERG DENTAL CLINIC,3793,21,9424,40.2483022071307301,Wide Bay,0.006,0.55,181,543
2020-07-01,44,HERVEY BAY DENTAL CLINIC,2731,170,9424,28.9792020373514431,Wide Bay,0.062,6.22,16,48
2020-10-01,51,BUNDABERG DENTAL CLINIC,3800,64,9288,40.9130060292850991,Wide Bay,0.017,1.68,59,177
2020-10-01,48,MUNDUBBERA DENTAL CLINIC,126,4,9288,1.3565891472868217,Wide Bay,0.032,3.17,32,96
2020-10-01,47,MARYBOROUGH DENTAL CLINIC,2100,34,9288,22.6098191214470284,Wide Bay,0.016,1.62,62,186
2020-10-01,46,GAYNDAH DENTAL CLINIC,347,10,9288,3.7360034453057709,Wide Bay,0.029,2.88,35,105
2020-10-01,131,CHILDERS DENTAL CLINIC,224,3,9288,2.4117140396210164,Wide Bay,0.013,1.34,75,225
2020-10-01,44,HERVEY BAY DENTAL CLINIC,2604,150,9288,28.0361757105943152,Wide Bay,0.058,5.76,17,51
2020-10-01,50,MONTO DENTAL CLINIC,87,1,9288,0.93669250645994832041,Wide Bay,0.011,1.15,87,261
2021-01-01,48,MUNDUBBERA DENTAL CLINIC,127,7,9526,1.3331933655259290,Wide Bay,0.055,5.51,18,54
2021-01-01,44,HERVEY BAY DENTAL CLINIC,2925,156,9526,30.7054377493176569,Wide Bay,0.053,5.33,19,57
2021-01-01,46,GAYNDAH DENTAL CLINIC,360,17,9526,3.7791307999160193,Wide Bay,0.047,4.72,21,63
2021-01-01,47,MARYBOROUGH DENTAL CLINIC,1996,145,9526,20.9531807684232626,Wide Bay,0.073,7.26,14,42
2021-01-01,50,MONTO DENTAL CLINIC,77,4,9526,0.80831408775981524249,Wide Bay,0.052,5.19,19,57
2021-01-01,51,BUNDABERG DENTAL CLINIC,3824,150,9526,40.1427671635523830,Wide Bay,0.039,3.92,25,75
2021-01-01,131,CHILDERS DENTAL CLINIC,217,14,9526,2.2779760655049339,Wide Bay,0.065,6.45,15,45
2021-04-01,44,HERVEY BAY DENTAL CLINIC,2936,187,8947,32.8154688722476808,Wide Bay,0.064,6.37,16,48
2021-04-01,46,GAYNDAH DENTAL CLINIC,347,23,8947,3.8783949927349950,Wide Bay,0.066,6.63,15,45
2021-04-01,48,MUNDUBBERA DENTAL CLINIC,127,6,8947,1.4194702134793786,Wide Bay,0.047,4.72,21,63
2021-04-01,47,MARYBOROUGH DENTAL CLINIC,1823,122,8947,20.3755448753772214,Wide Bay,0.067,6.69,15,45
2021-04-01,50,MONTO DENTAL CLINIC,70,4,8947,0.78238515703587794792,Wide Bay,0.057,5.71,17,51
2021-04-01,51,BUNDABERG DENTAL CLINIC,3431,200,8947,38.3480496255728177,Wide Bay,0.058,5.83,17,51
2021-04-01,131,CHILDERS DENTAL CLINIC,213,14,8947,2.3806862635520286,Wide Bay,0.066,6.57,15,45
2022-07-01,47,MARYBOROUGH DENTAL CLINIC,1855,99,8593,21.5873385313627371,Wide Bay,0.053,5.34,19,57
2022-07-01,48,MUNDUBBERA DENTAL CLINIC,131,0,8593,1.5244966833469103,Wide Bay,0.000,0.00,NULL,NULL
2022-07-01,46,GAYNDAH DENTAL CLINIC,340,39,8593,3.9567089491446526,Wide Bay,0.115,11.47,9,27
2022-07-01,50,MONTO DENTAL CLINIC,48,2,8593,0.55859420458512742930,Wide Bay,0.042,4.17,24,72
2022-07-01,51,BUNDABERG DENTAL CLINIC,2728,301,8593,31.7467706272547422,Wide Bay,0.110,11.03,9,27
2022-07-01,44,HERVEY BAY DENTAL CLINIC,3300,207,8593,38.4033515652275108,Wide Bay,0.063,6.27,16,48
2022-07-01,131,CHILDERS DENTAL CLINIC,191,6,8593,2.2227394390783196,Wide Bay,0.031,3.14,32,96
2022-10-01,131,CHILDERS DENTAL CLINIC,199,8,9306,2.1384053298946916,Wide Bay,0.040,4.02,25,75
2022-10-01,46,GAYNDAH DENTAL CLINIC,343,26,9306,3.6857941113260262,Wide Bay,0.076,7.58,13,39
2022-10-01,47,MARYBOROUGH DENTAL CLINIC,1959,69,9306,21.0509348807221148,Wide Bay,0.035,3.52,28,84
2022-10-01,48,MUNDUBBERA DENTAL CLINIC,139,0,9306,1.4936600042983022,Wide Bay,0.000,0.00,NULL,NULL
2022-10-01,51,BUNDABERG DENTAL CLINIC,3000,60,9306,32.2372662798194713,Wide Bay,0.020,2.00,50,150
2022-10-01,44,HERVEY BAY DENTAL CLINIC,3615,84,9306,38.8459058671824629,Wide Bay,0.023,2.32,43,129
2022-10-01,50,MONTO DENTAL CLINIC,51,4,9306,0.54803352675693101225,Wide Bay,0.078,7.84,13,39
2023-04-01,51,BUNDABERG DENTAL CLINIC,3646,49,10529,34.6281698166967423,Wide Bay,0.013,1.34,74,222
2023-04-01,46,GAYNDAH DENTAL CLINIC,346,24,10529,3.2861620286826859,Wide Bay,0.069,6.94,14,42
2023-04-01,47,MARYBOROUGH DENTAL CLINIC,2162,74,10529,20.5337638902079970,Wide Bay,0.034,3.42,29,87
2023-04-01,48,MUNDUBBERA DENTAL CLINIC,119,6,10529,1.13021179599202203438,Wide Bay,0.050,5.04,20,60
2023-04-01,50,MONTO DENTAL CLINIC,68,3,10529,0.64583531199544116250,Wide Bay,0.044,4.41,23,69
2023-04-01,131,CHILDERS DENTAL CLINIC,219,7,10529,2.0799696077500237,Wide Bay,0.032,3.20,31,93
2023-04-01,44,HERVEY BAY DENTAL CLINIC,3969,80,10529,37.6958875486750879,Wide Bay,0.020,2.02,50,150
2023-07-01,44,HERVEY BAY DENTAL CLINIC,4131,262,10631,38.8580566268460164,Wide Bay,0.063,6.34,16,48
2023-07-01,131,CHILDERS DENTAL CLINIC,238,12,10631,2.2387357727400997,Wide Bay,0.050,5.04,20,60
2023-07-01,51,BUNDABERG DENTAL CLINIC,3534,394,10631,33.2424042893424889,Wide Bay,0.111,11.15,9,27
2023-07-01,50,MONTO DENTAL CLINIC,66,8,10631,0.62082588655817891073,Wide Bay,0.121,12.12,8,24
2023-07-01,48,MUNDUBBERA DENTAL CLINIC,111,22,10631,1.04411626375693725896,Wide Bay,0.198,19.82,5,15
2023-07-01,47,MARYBOROUGH DENTAL CLINIC,2229,212,10631,20.9669833505784968,Wide Bay,0.095,9.51,11,33
